"","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"15049","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",9,"California",2016-09-09
"15050","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",4.8,"California",2016-09-12
"15051","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",4.9,"California",2016-09-15
"15052","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",3.5,"California",2016-09-18
"15053","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",3.7,"California",2016-09-21
"15054","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",3.1,"California",2016-09-24
"15055","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",6.2,"California",2016-09-27
"15056","ug/m3 LC","Riverside-San Bernardino-Ontario",33.85275,-116.54101,"Riverside",4.5,"California",2016-09-30
"15254","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.1,"California",2016-07-22
"15255","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",17.9,"California",2016-07-23
"15256","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14,"California",2016-07-24
"15257","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.5,"California",2016-07-25
"15258","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.4,"California",2016-07-26
"15259","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.5,"California",2016-07-27
"15260","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.7,"California",2016-07-28
"15261","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",17.1,"California",2016-07-29
"15262","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",23.6,"California",2016-07-30
"15263","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.4,"California",2016-07-31
"15264","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10,"California",2016-08-01
"15265","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",9,"California",2016-08-02
"15266","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",9.1,"California",2016-08-03
"15267","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.5,"California",2016-08-04
"15268","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",12.9,"California",2016-08-05
"15269","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13,"California",2016-08-06
"15270","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.1,"California",2016-08-07
"15271","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.8,"California",2016-08-08
"15272","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.3,"California",2016-08-09
"15273","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",9.2,"California",2016-08-10
"15274","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",16.4,"California",2016-08-11
"15275","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.1,"California",2016-08-12
"15276","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.1,"California",2016-08-13
"15277","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",12.1,"California",2016-08-14
"15278","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.3,"California",2016-08-15
"15279","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13,"California",2016-08-16
"15280","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13,"California",2016-08-17
"15281","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.1,"California",2016-08-18
"15282","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.4,"California",2016-08-19
"15283","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10,"California",2016-08-20
"15284","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.5,"California",2016-08-21
"15285","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.6,"California",2016-08-22
"15286","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.7,"California",2016-08-23
"15287","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.5,"California",2016-08-24
"15288","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.4,"California",2016-08-25
"15289","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.8,"California",2016-08-26
"15290","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.8,"California",2016-08-27
"15291","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.2,"California",2016-08-28
"15292","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",18.8,"California",2016-08-29
"15293","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",18.9,"California",2016-08-30
"15294","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",18.2,"California",2016-08-31
"15295","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",18.2,"California",2016-09-01
"15296","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",16.3,"California",2016-09-02
"15297","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.1,"California",2016-09-03
"15298","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.2,"California",2016-09-04
"15299","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.9,"California",2016-09-05
"15300","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",15.9,"California",2016-09-06
"15301","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",19.6,"California",2016-09-07
"15302","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",15.1,"California",2016-09-08
"15303","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.2,"California",2016-09-09
"15304","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.6,"California",2016-09-10
"15305","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.8,"California",2016-09-11
"15306","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",12.4,"California",2016-09-12
"15307","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",5.3,"California",2016-09-13
"15308","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",8.3,"California",2016-09-14
"15309","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.2,"California",2016-09-15
"15310","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.2,"California",2016-09-16
"15311","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",16.5,"California",2016-09-17
"15312","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",15.8,"California",2016-09-18
"15313","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",16.7,"California",2016-09-19
"15314","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",9.7,"California",2016-09-20
"15315","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",8.5,"California",2016-09-21
"15316","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",12.5,"California",2016-09-22
"15317","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.5,"California",2016-09-23
"15318","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",12.2,"California",2016-09-24
"15319","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",9.4,"California",2016-09-25
"15320","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",8.2,"California",2016-09-26
"15321","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",9.7,"California",2016-09-27
"15322","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",8.5,"California",2016-09-28
"15323","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",9.6,"California",2016-09-29
"15324","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.9,"California",2016-09-30
"15359","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",17.9,"California",2016-07-23
"15360","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",17.3,"California",2016-07-29
"15361","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11.5,"California",2016-08-04
"15362","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",12.5,"California",2016-08-10
"15363","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",13.5,"California",2016-08-16
"15364","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",11,"California",2016-08-22
"15365","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.3,"California",2016-08-28
"15366","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.7,"California",2016-09-03
"15367","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",14.3,"California",2016-09-09
"15368","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10.3,"California",2016-09-15
"15369","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",8.3,"California",2016-09-21
"15370","ug/m3 LC","Riverside-San Bernardino-Ontario",33.9995800009,-117.41601,"Riverside",10,"California",2016-09-27
"15830","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",17.8,"California",2016-07-22
"15831","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",18.6,"California",2016-07-23
"15832","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",15.2,"California",2016-07-24
"15833","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.4,"California",2016-07-25
"15834","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.3,"California",2016-07-26
"15835","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.1,"California",2016-07-27
"15836","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.5,"California",2016-07-28
"15837","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",19,"California",2016-07-29
"15838","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",20.7,"California",2016-07-30
"15839","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.6,"California",2016-07-31
"15840","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",9.7,"California",2016-08-01
"15841","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",9.3,"California",2016-08-02
"15842","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12,"California",2016-08-03
"15843","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.7,"California",2016-08-04
"15844","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.2,"California",2016-08-05
"15845","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.9,"California",2016-08-06
"15846","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.7,"California",2016-08-07
"15847","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",15.8,"California",2016-08-08
"15848","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",15.3,"California",2016-08-09
"15849","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.9,"California",2016-08-10
"15850","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.1,"California",2016-08-11
"15851","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.4,"California",2016-08-12
"15852","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.5,"California",2016-08-13
"15853","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.1,"California",2016-08-14
"15854","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.9,"California",2016-08-15
"15855","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.8,"California",2016-08-16
"15856","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.6,"California",2016-08-17
"15857","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.7,"California",2016-08-18
"15858","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.4,"California",2016-08-19
"15859","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.6,"California",2016-08-20
"15860","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.1,"California",2016-08-21
"15861","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.4,"California",2016-08-22
"15862","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.4,"California",2016-08-23
"15863","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.9,"California",2016-08-24
"15864","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.8,"California",2016-08-25
"15865","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.6,"California",2016-08-26
"15866","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.6,"California",2016-08-27
"15867","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.2,"California",2016-08-28
"15868","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",19.7,"California",2016-08-29
"15869","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",19.4,"California",2016-08-30
"15870","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",17.9,"California",2016-08-31
"15871","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",18.1,"California",2016-09-01
"15872","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",20.2,"California",2016-09-02
"15873","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.4,"California",2016-09-03
"15874","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.7,"California",2016-09-04
"15875","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.1,"California",2016-09-05
"15876","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",18.2,"California",2016-09-06
"15877","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",20.8,"California",2016-09-07
"15878","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",16.4,"California",2016-09-08
"15879","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.9,"California",2016-09-09
"15880","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",16,"California",2016-09-10
"15881","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.6,"California",2016-09-11
"15882","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.3,"California",2016-09-12
"15883","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",6.1,"California",2016-09-13
"15884","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",9.2,"California",2016-09-14
"15885","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.3,"California",2016-09-15
"15886","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.2,"California",2016-09-16
"15887","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",18.6,"California",2016-09-17
"15888","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",18.9,"California",2016-09-18
"15889","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",20.1,"California",2016-09-19
"15890","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.2,"California",2016-09-20
"15891","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.1,"California",2016-09-21
"15892","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.9,"California",2016-09-22
"15893","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.6,"California",2016-09-23
"15894","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.8,"California",2016-09-24
"15895","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",9.2,"California",2016-09-25
"15896","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",8.2,"California",2016-09-26
"15897","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11,"California",2016-09-27
"15898","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",9.5,"California",2016-09-28
"15899","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.3,"California",2016-09-29
"15934","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",19.7,"California",2016-07-23
"15935","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",17.4,"California",2016-07-29
"15936","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.3,"California",2016-08-04
"15937","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.3,"California",2016-08-10
"15938","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",13.5,"California",2016-08-16
"15939","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",12.8,"California",2016-08-22
"15940","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.3,"California",2016-08-28
"15941","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.4,"California",2016-09-03
"15942","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",14.4,"California",2016-09-09
"15943","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",10.9,"California",2016-09-15
"15944","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",9.7,"California",2016-09-21
"15945","ug/m3 LC","Riverside-San Bernardino-Ontario",33.995638,-117.493304,"Riverside",11.7,"California",2016-09-27
"16475","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.5,"California",2016-07-22
"16476","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5.5,"California",2016-07-23
"16477","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",8.4,"California",2016-07-24
"16478","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7.3,"California",2016-07-25
"16479","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",9.3,"California",2016-07-26
"16480","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",9.8,"California",2016-07-27
"16481","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7.1,"California",2016-07-28
"16482","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5.8,"California",2016-07-29
"16483","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.2,"California",2016-07-30
"16484","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7.5,"California",2016-07-31
"16485","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.9,"California",2016-08-01
"16486","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5,"California",2016-08-02
"16487","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",9.2,"California",2016-08-03
"16488","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7.7,"California",2016-08-04
"16489","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",3.7,"California",2016-08-05
"16490","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.8,"California",2016-08-06
"16491","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",8.4,"California",2016-08-07
"16492","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7.1,"California",2016-08-08
"16493","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.5,"California",2016-08-09
"16494","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7.5,"California",2016-08-10
"16495","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.3,"California",2016-08-11
"16496","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7,"California",2016-08-12
"16497","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.5,"California",2016-08-13
"16498","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6,"California",2016-08-14
"16499","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5,"California",2016-08-15
"16500","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5.6,"California",2016-08-16
"16501","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",7.8,"California",2016-08-17
"16502","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",8.6,"California",2016-08-18
"16503","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",9,"California",2016-08-19
"16504","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",9,"California",2016-08-20
"16505","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5.7,"California",2016-08-21
"16506","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.3,"California",2016-08-22
"16507","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",3.9,"California",2016-08-23
"16508","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.5,"California",2016-08-24
"16509","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5.7,"California",2016-08-25
"16510","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.5,"California",2016-08-26
"16511","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.2,"California",2016-08-27
"16512","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.8,"California",2016-08-28
"16513","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.2,"California",2016-08-29
"16514","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.1,"California",2016-08-30
"16515","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",4.1,"California",2016-08-31
"16532","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5.9,"California",2016-07-23
"16533","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",8,"California",2016-08-04
"16534","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",5.5,"California",2016-08-16
"16535","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.8,"California",2016-08-28
"16727","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",1.6,"California",2016-07-22
"16728","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",2.2,"California",2016-07-23
"16729","ug/m3 LC","Sacramento--Roseville--Arden-Arcade",38.6137790009,-121.368014,"Sacramento",6.4,"California",2016-07-24
